date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:08:02	144/144	---M-Z	200	added ('OK')	text/plain	etag:%22130-41a7982c29d80%22	http://www.linuxcnc.org/robots.txt		(from )
15:08:03	22493/22493	---M-Z	200	added ('OK')	text/html	etag:%2257dd-4d937c0ec8f80%22	http://www.linuxcnc.org/docs/html/	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/index.html	(from )
15:08:03	6335/6335	---M-Z	200	added ('OK')	text/html	etag:%2218bf-4d70db8ded2c0%22	http://www.linuxcnc.org/docs/html/index_de.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/index_de.html	(from )
15:08:03	6380/6380	---M-Z	200	added ('OK')	text/html	etag:%2218ec-4d70db8ded2c0%22	http://www.linuxcnc.org/docs/html/index_es.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/index_es.html	(from )
15:08:03	7702/7702	---M-Z	200	added ('OK')	text/html	etag:%221e16-4d70db8ded2c0%22	http://www.linuxcnc.org/docs/html/index_fr.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/index_fr.html	(from )
15:08:04	6115/6115	---M-Z	200	added ('OK')	text/html	etag:%2217e3-4d70db8ded2c0%22	http://www.linuxcnc.org/docs/html/index_pl.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/index_pl.html	(from )
15:08:04	2532/2532	---M-Z	200	added ('OK')	text/html	etag:%229e4-4db95ca456c40%22	http://www.linuxcnc.org/docs/html/common/overleaf.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/common/overleaf.html	(from )
15:08:04	14028/14028	---M-Z	200	added ('OK')	text/html	etag:%2236cc-4db95c2b38e80%22	http://www.linuxcnc.org/docs/html/gcode.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/gcode.html	(from )
15:08:05	4031/4031	---M-Z	200	added ('OK')	text/html	etag:%22fbf-4db95ca456c40%22	http://www.linuxcnc.org/docs/html/common/System_Requirements.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/common/System_Requirements.html	(from )
15:08:05	18722/18722	---M-Z	200	added ('OK')	text/html	etag:%224922-4db95ca362a00%22	http://www.linuxcnc.org/docs/html/common/Getting_EMC.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/common/Getting_EMC.html	(from )
15:08:05	10959/10959	---M-Z	200	added ('OK')	text/html	etag:%222acf-4db95ca456c40%22	http://www.linuxcnc.org/docs/html/common/Updating_EMC.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/common/Updating_EMC.html	(from )
15:08:06	16146/16146	---M-Z	200	added ('OK')	text/html	etag:%223f12-4db95caa0f9c0%22	http://www.linuxcnc.org/docs/html/quickstart/stepper_quickstart.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/quickstart/stepper_quickstart.html	(from )
15:08:06	33557/33557	---M-Z	200	added ('OK')	text/html	etag:%228315-4db95ca54ae80%22	http://www.linuxcnc.org/docs/html/config/stepconf.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/config/stepconf.html	(from )
15:08:06	55021/55021	---M-Z	200	added ('OK')	text/html	etag:%22d6ed-4db95ca63f0c0%22	http://www.linuxcnc.org/docs/html/config/pncconf.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/config/pncconf.html	(from )
15:08:07	3428/3428	---M-Z	200	added ('OK')	text/html	etag:%22d64-4db95ca456c40%22	http://www.linuxcnc.org/docs/html/config/copy_and_run.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/config/copy_and_run.html	(from )
15:08:07	7755/7755	---M-Z	200	added ('OK')	text/html	etag:%221e4b-4db95ca456c40%22	http://www.linuxcnc.org/docs/html/common/Stepper_Diagnostics.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/common/Stepper_Diagnostics.html	(from )
15:08:07	13383/13383	---M-Z	200	added ('OK')	text/html	etag:%223447-4db95ca362a00%22	http://www.linuxcnc.org/docs/html/common/Linux_FAQ.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/common/Linux_FAQ.html	(from )
15:08:07	5718/5718	---M-Z	200	added ('OK')	text/html	etag:%221656-4db95ca456c40%22	http://www.linuxcnc.org/docs/html/common/userforeword.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/common/userforeword.html	(from )
15:08:08	12111/12111	---M-Z	200	added ('OK')	text/html	etag:%222f4f-4db95ca456c40%22	http://www.linuxcnc.org/docs/html/common/user_intro.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/common/user_intro.html	(from )
15:08:08	17823/17823	---M-Z	200	added ('OK')	text/html	etag:%22459f-4db95ca456c40%22	http://www.linuxcnc.org/docs/html/common/User_Concepts.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/common/User_Concepts.html	(from )
15:08:09	21011/21011	---M-Z	200	added ('OK')	text/html	etag:%225213-4db95ca63f0c0%22	http://www.linuxcnc.org/docs/html/gcode/machining_center.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/gcode/machining_center.html	(from )
15:08:10	18903/18903	---M-Z	200	added ('OK')	text/html	etag:%2249d7-4dc48511613c0%22	http://www.linuxcnc.org/docs/html/lathe/lathe-user.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/lathe/lathe-user.html	(from )
15:08:10	57255/57255	---M-Z	200	added ('OK')	text/html	etag:%22dfa7-4db95ca733300%22	http://www.linuxcnc.org/docs/html/gui/axis.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/gui/axis.html	(from )
15:08:11	7560/7560	---M-Z	200	added ('OK')	text/html	etag:%221d88-4db95ca733300%22	http://www.linuxcnc.org/docs/html/gui/touchy.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/gui/touchy.html	(from )
15:08:11	29682/29682	---M-Z	200	added ('OK')	text/html	etag:%2273f2-4db95ca733300%22	http://www.linuxcnc.org/docs/html/gui/ngcgui.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/gui/ngcgui.html	(from )
15:08:11	16962/16962	---M-Z	200	added ('OK')	text/html	etag:%224242-4db95ca733300%22	http://www.linuxcnc.org/docs/html/gui/tklinuxcnc.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/gui/tklinuxcnc.html	(from )
15:08:12	35804/35804	---M-Z	200	added ('OK')	text/html	etag:%228bdc-4db95ca63f0c0%22	http://www.linuxcnc.org/docs/html/gui/mini.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/gui/mini.html	(from )
15:08:12	2262/2262	---M-Z	200	added ('OK')	text/html	etag:%228d6-4db95ca63f0c0%22	http://www.linuxcnc.org/docs/html/gui/keystick.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/gui/keystick.html	(from )
15:08:12	19465/19465	---M-Z	200	added ('OK')	text/html	etag:%224c09-4db95ca63f0c0%22	http://www.linuxcnc.org/docs/html/gcode/coordinates.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/gcode/coordinates.html	(from )
15:08:12	20797/20797	---M-Z	200	added ('OK')	text/html	etag:%22513d-4db95ca63f0c0%22	http://www.linuxcnc.org/docs/html/gcode/tool_compensation.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/gcode/tool_compensation.html	(from )
15:08:13	6579/6579	---M-Z	200	added ('OK')	text/html	etag:%2219b3-4db95ca733300%22	http://www.linuxcnc.org/docs/html/gui/tooledit.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/gui/tooledit.html	(from )
15:08:13	57981/57981	---M-Z	200	added ('OK')	text/html	etag:%22e27d-4db95ca63f0c0%22	http://www.linuxcnc.org/docs/html/gcode/overview.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/gcode/overview.html	(from )
15:08:14	28373/28373	---M-Z	200	added ('OK')	text/html	etag:%226ed5-4dd52db4a9ec0%22	http://www.linuxcnc.org/docs/html/gcode/m-code.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/gcode/m-code.html	(from )
15:08:15	11993/11993	---M-Z	200	added ('OK')	text/html	etag:%222ed9-4db95ca63f0c0%22	http://www.linuxcnc.org/docs/html/gcode/o-code.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/gcode/o-code.html	(from )
15:08:15	127883/127883	---MCZ	200	added ('OK')	text/html	etag:%221f38b-4db95ca63f0c0%22	http://www.linuxcnc.org/docs/html/gcode/gcode.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/gcode/gcode.html	(from )
15:08:15	5931/5931	---M-Z	200	added ('OK')	text/html	etag:%22172b-4db95ca63f0c0%22	http://www.linuxcnc.org/docs/html/gcode/other-code.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/gcode/other-code.html	(from )
15:08:15	4297/4297	---M-Z	200	added ('OK')	text/html	etag:%2210c9-4db95ca54ae80%22	http://www.linuxcnc.org/docs/html/examples/gcode.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/examples/gcode.html	(from )
15:08:16	10540/10540	---M-Z	200	added ('OK')	text/html	etag:%22292c-4db95ca63f0c0%22	http://www.linuxcnc.org/docs/html/gui/image-to-gcode.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/gui/image-to-gcode.html	(from )
15:08:16	6102/6102	---M-Z	200	added ('OK')	text/html	etag:%2217d6-4db95ca63f0c0%22	http://www.linuxcnc.org/docs/html/gcode/rs274ngc.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/gcode/rs274ngc.html	(from )
15:08:16	14333/14333	---M-Z	200	added ('OK')	text/html	etag:%2237fd-4db95ca362a00%22	http://www.linuxcnc.org/docs/html/common/Integrator_Concepts.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/common/Integrator_Concepts.html	(from )
15:08:17	8745/8745	---M-Z	200	added ('OK')	text/html	etag:%222229-4db95ca91b780%22	http://www.linuxcnc.org/docs/html/install/Latency_Test.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/install/Latency_Test.html	(from )
15:08:17	10499/10499	---M-Z	200	added ('OK')	text/html	etag:%222903-4db95ca456c40%22	http://www.linuxcnc.org/docs/html/common/starting-emc.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/common/starting-emc.html	(from )
15:08:17	14806/14806	---M-Z	200	added ('OK')	text/html	etag:%2239d6-4db95caa0f9c0%22	http://www.linuxcnc.org/docs/html/motion/tweaking_steppers.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/motion/tweaking_steppers.html	(from )
15:08:18	58531/58531	---M-Z	200	added ('OK')	text/html	etag:%22e4a3-4db95ca54ae80%22	http://www.linuxcnc.org/docs/html/config/ini_config.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/config/ini_config.html	(from )
15:08:18	12010/12010	---M-Z	200	added ('OK')	text/html	etag:%222eea-4dddb7cc98300%22	http://www.linuxcnc.org/docs/html/config/ini_homing.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/config/ini_homing.html	(from )
15:08:18	2404/2404	---M-Z	200	added ('OK')	text/html	etag:%22964-4db95ca456c40%22	http://www.linuxcnc.org/docs/html/config/lathe_config.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/config/lathe_config.html	(from )
15:08:18	9327/9327	---M-Z	200	added ('OK')	text/html	etag:%22246f-4db95ca827540%22	http://www.linuxcnc.org/docs/html/hal/haltcl.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/hal/haltcl.html	(from )
15:08:19	14374/14374	---M-Z	200	added ('OK')	text/html	etag:%223826-4db95ca54ae80%22	http://www.linuxcnc.org/docs/html/config/stepper.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/config/stepper.html	(from )
15:08:19	78230/78230	---MCZ	200	added ('OK')	text/html	etag:%2213196-4db95ca91b780%22	http://www.linuxcnc.org/docs/html/hal/pyvcp.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/hal/pyvcp.html	(from )
15:08:19	48318/48318	---M-Z	200	added ('OK')	text/html	etag:%22bcbe-4dd14d9436640%22	http://www.linuxcnc.org/docs/html/hal/pyvcp_examples.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/hal/pyvcp_examples.html	(from )
15:08:20	19286/19286	---M-Z	200	added ('OK')	text/html	etag:%224b56-4db95ca63f0c0%22	http://www.linuxcnc.org/docs/html/gui/halui.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/gui/halui.html	(from )
15:08:21	120430/120430	---MCZ	200	added ('OK')	text/html	etag:%221d66e-4db95ca827540%22	http://www.linuxcnc.org/docs/html/gui/gladevcp.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/gui/gladevcp.html	(from )
15:08:21	5311/5311	---M-Z	200	added ('OK')	text/html	etag:%2214bf-4ddeec2eb5440%22	http://www.linuxcnc.org/docs/html/hal/halui_examples.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/hal/halui_examples.html	(from )
15:08:21	51274/51274	---M-Z	200	added ('OK')	text/html	etag:%22c84a-4db95ca456c40%22	http://www.linuxcnc.org/docs/html/common/python-interface.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/common/python-interface.html	(from )
15:08:21	14424/14424	---M-Z	200	added ('OK')	text/html	etag:%223858-4db95ca827540%22	http://www.linuxcnc.org/docs/html/hal/parallel_port.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/hal/parallel_port.html	(from )
15:08:22	5180/5180	---M-Z	200	added ('OK')	text/html	etag:%22143c-4db95ca54ae80%22	http://www.linuxcnc.org/docs/html/drivers/AX5214H.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/drivers/AX5214H.html	(from )
15:08:22	6991/6991	---M-Z	200	added ('OK')	text/html	etag:%221b4f-4db95ca54ae80%22	http://www.linuxcnc.org/docs/html/drivers/GS2.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/drivers/GS2.html	(from )
15:08:22	58441/58441	---M-Z	200	added ('OK')	text/html	etag:%22e449-4db95ca54ae80%22	http://www.linuxcnc.org/docs/html/drivers/hostmot2.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/drivers/hostmot2.html	(from )
15:08:23	8470/8470	---M-Z	200	added ('OK')	text/html	etag:%222116-4db95ca54ae80%22	http://www.linuxcnc.org/docs/html/drivers/motenc.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/drivers/motenc.html	(from )
15:08:23	9292/9292	---M-Z	200	added ('OK')	text/html	etag:%22244c-4db95ca54ae80%22	http://www.linuxcnc.org/docs/html/drivers/opto22.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/drivers/opto22.html	(from )
15:08:23	13563/13563	---M-Z	200	added ('OK')	text/html	etag:%2234fb-4db95ca54ae80%22	http://www.linuxcnc.org/docs/html/drivers/pico_ppmc.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/drivers/pico_ppmc.html	(from )
15:08:23	23127/23127	---M-Z	200	added ('OK')	text/html	etag:%225a57-4db95ca54ae80%22	http://www.linuxcnc.org/docs/html/drivers/pluto_p.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/drivers/pluto_p.html	(from )
15:08:24	7393/7393	---M-Z	200	added ('OK')	text/html	etag:%221ce1-4db95ca54ae80%22	http://www.linuxcnc.org/docs/html/drivers/servo_to_go.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/drivers/servo_to_go.html	(from )
15:08:24	4861/4861	---M-Z	200	added ('OK')	text/html	etag:%2212fd-4db95ca54ae80%22	http://www.linuxcnc.org/docs/html/drivers/shuttlexpress.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/drivers/shuttlexpress.html	(from )
15:08:24	11023/11023	---M-Z	200	added ('OK')	text/html	etag:%222b0f-4db95ca91b780%22	http://www.linuxcnc.org/docs/html/ladder/ladder_intro.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/ladder/ladder_intro.html	(from )
15:08:25	63355/63355	---M-Z	200	added ('OK')	text/html	etag:%22f77b-4db95ca91b780%22	http://www.linuxcnc.org/docs/html/ladder/classic_ladder.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/ladder/classic_ladder.html	(from )
15:08:25	11005/11005	---M-Z	200	added ('OK')	text/html	etag:%222afd-4db95ca91b780%22	http://www.linuxcnc.org/docs/html/ladder/ladder_examples.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/ladder/ladder_examples.html	(from )
15:08:25	3239/3239	---M-Z	200	added ('OK')	text/html	etag:%22ca7-4db95ca54ae80%22	http://www.linuxcnc.org/docs/html/examples/pci_parallel_port.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/examples/pci_parallel_port.html	(from )
15:08:26	12371/12371	---M-Z	200	added ('OK')	text/html	etag:%223053-4db95ca63f0c0%22	http://www.linuxcnc.org/docs/html/examples/spindle.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/examples/spindle.html	(from )
15:08:26	6083/6083	---M-Z	200	added ('OK')	text/html	etag:%2217c3-4db95ca54ae80%22	http://www.linuxcnc.org/docs/html/examples/mpg.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/examples/mpg.html	(from )
15:08:26	4180/4180	---M-Z	200	added ('OK')	text/html	etag:%221054-4de45f035a5c0%22	http://www.linuxcnc.org/docs/html/examples/gs2_example.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/examples/gs2_example.html	(from )
15:08:27	22567/22567	---M-Z	200	added ('OK')	text/html	etag:%225827-4db95ca827540%22	http://www.linuxcnc.org/docs/html/hal/intro.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/hal/intro.html	(from )
15:08:27	25790/25790	---M-Z	200	added ('OK')	text/html	etag:%2264be-4db95ca827540%22	http://www.linuxcnc.org/docs/html/hal/basic_hal.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/hal/basic_hal.html	(from )
15:08:27	20984/20984	---M-Z	200	added ('OK')	text/html	etag:%2251f8-4db95ca456c40%22	http://www.linuxcnc.org/docs/html/config/emc2hal.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/config/emc2hal.html	(from )
15:08:27	23762/23762	---M-Z	200	added ('OK')	text/html	etag:%225cd2-4db95ca827540%22	http://www.linuxcnc.org/docs/html/hal/components.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/hal/components.html	(from )
15:08:28	61255/61255	---M-Z	200	added ('OK')	text/html	etag:%22ef47-4db95ca827540%22	http://www.linuxcnc.org/docs/html/hal/rtcomps.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/hal/rtcomps.html	(from )
15:08:28	14008/14008	---M-Z	200	added ('OK')	text/html	etag:%2236b8-4db95ca827540%22	http://www.linuxcnc.org/docs/html/hal/halshow.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/hal/halshow.html	(from )
15:08:28	51968/51968	---M-Z	200	added ('OK')	text/html	etag:%22cb00-4db95ca91b780%22	http://www.linuxcnc.org/docs/html/hal/tutorial.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/hal/tutorial.html	(from )
15:08:29	11839/11839	---M-Z	200	added ('OK')	text/html	etag:%222e3f-4db95ca827540%22	http://www.linuxcnc.org/docs/html/hal/hal-examples.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/hal/hal-examples.html	(from )
15:08:30	50373/50373	---M-Z	200	added ('OK')	text/html	etag:%22c4c5-4dcb9795c5f80%22	http://www.linuxcnc.org/docs/html/hal/comp.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/hal/comp.html	(from )
15:08:30	12330/12330	---M-Z	200	added ('OK')	text/html	etag:%22302a-4db95ca827540%22	http://www.linuxcnc.org/docs/html/hal/halmodule.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/hal/halmodule.html	(from )
15:08:30	9064/9064	---M-Z	200	added ('OK')	text/html	etag:%222368-4db95ca733300%22	http://www.linuxcnc.org/docs/html/hal/canonical-devices.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/hal/canonical-devices.html	(from )
15:08:30	5880/5880	---M-Z	200	added ('OK')	text/html	etag:%2216f8-4db95ca827540%22	http://www.linuxcnc.org/docs/html/hal/tools.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/hal/tools.html	(from )
15:08:31	12438/12438	---M-Z	200	added ('OK')	text/html	etag:%223096-4db95caa0f9c0%22	http://www.linuxcnc.org/docs/html/motion/kinematics.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/motion/kinematics.html	(from )
15:08:31	14023/14023	---M-Z	200	added ('OK')	text/html	etag:%2236c7-4db95ca91b780%22	http://www.linuxcnc.org/docs/html/motion/pid_theory.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/motion/pid_theory.html	(from )
15:08:31	10375/10375	---M-Z	200	added ('OK')	text/html	etag:%222887-4db95ca827540%22	http://www.linuxcnc.org/docs/html/hal/general_ref.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/hal/general_ref.html	(from )
15:08:32	78362/78362	---MCZ	200	added ('OK')	text/html	etag:%221321a-4db95ca362a00%22	http://www.linuxcnc.org/docs/html/code/Code_Notes.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/code/Code_Notes.html	(from )
15:08:32	76067/76067	---M-Z	200	added ('OK')	text/html	etag:%2212923-4db95ca362a00%22	http://www.linuxcnc.org/docs/html/code/NML_Messages.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/code/NML_Messages.html	(from )
15:08:32	15459/15459	---M-Z	200	added ('OK')	text/html	etag:%223c63-4db95ca362a00%22	http://www.linuxcnc.org/docs/html/code/Style_Guide.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/code/Style_Guide.html	(from )
15:08:33	8371/8371	---M-Z	200	added ('OK')	text/html	etag:%2220b3-4db95ca362a00%22	http://www.linuxcnc.org/docs/html/common/emc-history.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/common/emc-history.html	(from )
15:08:33	20724/20724	---M-Z	200	added ('OK')	text/html	etag:%2250f4-4dd14d9342400%22	http://www.linuxcnc.org/docs/html/common/Glossary.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/common/Glossary.html	(from )
15:08:33	35090/35090	---M-Z	200	added ('OK')	text/html	etag:%228912-4cd7ae33d6b40%22	http://www.linuxcnc.org/docs/html/common/GPLD_Copyright_pl.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/common/GPLD_Copyright_pl.html	(from )
15:08:33	3888/3888	---M-Z	200	added ('OK')	text/html	etag:%22f30-4bb69b3d6c680%22	http://www.linuxcnc.org/docs/html/man/man1/axis-remote.1.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/man/man1/axis-remote.1.html	(from )
15:08:34	3218/3218	---M-Z	200	added ('OK')	text/html	etag:%22c92-4b7705b8c8ac0%22	http://www.linuxcnc.org/docs/html/man/man1/axis.1.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/man/man1/axis.1.html	(from )
15:08:34	4987/4987	---M-Z	200	added ('OK')	text/html	etag:%22137b-4b7705b8c8ac0%22	http://www.linuxcnc.org/docs/html/man/man1/comp.1.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/man/man1/comp.1.html	(from )
15:08:34	5489/5489	---M-Z	200	added ('OK')	text/html	etag:%221571-4b5d3c1250b80%22	http://www.linuxcnc.org/docs/html/man/man1/emc.1.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/man/man1/emc.1.html	(from )
15:08:35	4485/4485	---M-Z	200	added ('OK')	text/html	etag:%221185-4b8da3fd2bf00%22	http://www.linuxcnc.org/docs/html/man/man1/gladevcp.1.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/man/man1/gladevcp.1.html	(from )
15:08:35	8464/8464	---M-Z	200	added ('OK')	text/html	etag:%222110-4de5fe77f9480%22	http://www.linuxcnc.org/docs/html/man/man1/gs2.1.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/man/man1/gs2.1.html	(from )
15:08:35	11100/11100	---M-Z	200	added ('OK')	text/html	etag:%222b5c-4b6eade7a4480%22	http://www.linuxcnc.org/docs/html/man/man1/hal_input.1.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/man/man1/hal_input.1.html	(from )
15:08:36	21163/21163	---M-Z	200	added ('OK')	text/html	etag:%2252ab-4daa88e8feb00%22	http://www.linuxcnc.org/docs/html/man/man1/halcmd.1.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/man/man1/halcmd.1.html	(from )
15:08:36	6873/6873	---M-Z	200	added ('OK')	text/html	etag:%221ad9-4bb69b3d6c680%22	http://www.linuxcnc.org/docs/html/man/man1/halmeter.1.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/man/man1/halmeter.1.html	(from )
15:08:36	21163/21163	---M-Z	200	added ('OK')	text/html	etag:%2252ab-4daa88e8feb00%22	http://www.linuxcnc.org/docs/html/man/man1/halrun.1.html	C:/My%20Web%20Sites/linuxCNCDocumentation/www.linuxcnc.org/docs/html/man/man1/halrun.1.html	(from )
